movieId,title,genres,director,actors,year,avg_rating,num_ratings
10496,Bats,Horror|Thriller,Louis Morneau,Lou Diamond Phillips|Dina Meyer|Bob Gunton|Leon Robinson|Carlos Jacott,1999,4.1,35
1591,Nowhere in Africa,Drama,Caroline Link,Juliane Köhler|Merab Ninidze|Sidede Onyulo|Matthias Habich|Lea Kurka,2001,7.0,32
76025,Shame,Drama,Steve McQueen,Michael Fassbender|Carey Mulligan|James Badge Dale|Nicole Beharie|Alex Manette,2011,7.0,875
4836,Layer Cake,Drama|Thriller|Crime,Matthew Vaughn,Daniel Craig|Tom Hardy|Colm Meaney|George Harris|Sally Hawkins,2004,7.0,559
14631,The Work and the Glory II: American Zion,Drama,Sterling Van Wagenen,Sam Hennings|Brenda Strong|Eric Johnson|Alexander Carroll|Brighton Hertford,2005,8.0,6
87499,The East,Drama|Thriller,Zal Batmanglij,Brit Marling|Alexander Skarsgård|Ellen Page|Toby Kebbell|Shiloh Fernandez,2013,6.5,305
18923,A Home at the End of the World,Romance|Drama,Michael Mayer,Colin Farrell|Dallas Roberts|Robin Wright|Sissy Spacek|Ryan Donowho,2004,6.8,45
26665,Aberdeen,Drama|Comedy|Foreign,Hans Petter Moland,Stellan Skarsgård|Lena Headey|Ian Hart|Charlotte Rampling|Louise Goodall,2000,7.0,6
28089,The Messenger,Drama|History,Oren Moverman,Ben Foster|Woody Harrelson|Jena Malone|Eamonn Walker|Samantha Morton,2009,7.1,119
62255,Tracker,Action|Drama|Thriller|Adventure,Ian Sharp,Ray Winstone|Temuera Morrison|Andy Anderson|Gareth Reeves|Mark Mitchinson,2010,6.0,16
5708,Control,Drama,Anton Corbijn,Sam Riley|Samantha Morton|Alexandra Maria Lara|Joe Anderson|James Anthony Pearson,2007,7.5,200
218,The Terminator,Action|Thriller|Science Fiction,James Cameron,Arnold Schwarzenegger|Michael Biehn|Linda Hamilton|Paul Winfield|Lance Henriksen,1984,7.3,4128
338,"Good bye, Lenin!",Comedy|Drama|Romance,Wolfgang Becker,Daniel Brühl|Katrin Sass|Chulpan Khamatova|Maria Simon|Florian Lukas,2003,7.4,586
21641,The Damned United,Drama,Tom Hooper,Michael Sheen|Timothy Spall|Colm Meaney|Jim Broadbent|Maurice Roeves,2009,7.2,152
10925,The Return of the Living Dead,Comedy|Horror,Dan O'Bannon,Clu Gulager|James Karen|Don Calfa|Thom Mathews|John Philbin,1985,7.3,267
2293,Mallrats,Romance|Comedy,Kevin Smith,Jason Lee|Jeremy London|Shannen Doherty|Claire Forlani|Ben Affleck,1995,6.8,392
621,Grease,Romance,Randal Kleiser,John Travolta|Olivia Newton-John|Stockard Channing|Jeff Conaway|Didi Conn,1978,7.2,1581
792,Platoon,Drama|War|Action,Oliver Stone,Tom Berenger|Charlie Sheen|Willem Dafoe|Forest Whitaker|John C. McGinley,1986,7.5,1205
1777,Fahrenheit 9/11,Documentary,Michael Moore,Robert De Niro|Michael Moore|George W. Bush|Ben Affleck|Stevie Wonder,2004,6.8,397
642,Butch Cassidy and the Sundance Kid,History|Drama|Western|Crime,George Roy Hill,Paul Newman|Robert Redford|Katharine Ross|Strother Martin|Henry Jones,1969,7.4,650
433,Mary Poppins,Comedy|Family|Fantasy,Robert Stevenson,Julie Andrews|Dick Van Dyke|David Tomlinson|Glynis Johns|Hermione Baddeley,1964,7.4,1183
16619,Ordinary People,Drama,Robert Redford,Donald Sutherland|Mary Tyler Moore|Judd Hirsch|Timothy Hutton|M. Emmet Walsh,1980,7.4,145
1725,West Side Story,Crime|Drama|Music,Robert Wise,Natalie Wood|Richard Beymer|Russ Tamblyn|Rita Moreno|George Chakiris,1961,7.0,389
11977,Caddyshack,Comedy,Harold Ramis,Chevy Chase|Rodney Dangerfield|Ted Knight|Michael O'Keefe|Bill Murray,1980,6.6,365
20322,The Brothers,Comedy|Drama|Romance,Gary Hardwick,Morris Chestnut|D. L. Hughley|Bill Bellamy|Shemar Moore|Tatyana Ali,2001,6.5,10
16158,The Wood,Comedy|Drama|Romance,Rick Famuyiwa,Omar Epps|Richard T. Jones|Taye Diggs|Malinda Williams|Sean Nelson,1999,7.1,34
629,The Usual Suspects,Drama|Crime|Thriller,Bryan Singer,Stephen Baldwin|Gabriel Byrne|Chazz Palminteri|Kevin Pollak|Pete Postlethwaite,1995,8.1,3254
10160,A Nightmare on Elm Street 5: The Dream Child,Horror|Thriller,Stephen Hopkins,Robert Englund|Lisa Wilcox|Erika Anderson|Valorie Armstrong|Michael Ashton,1989,5.5,245
11452,National Lampoon’s Van Wilder,Comedy|Romance,Walt Becker,Ryan Reynolds|Tara Reid|Tim Matheson|Kal Penn|Simon Helberg,2002,5.9,858
12163,The Wrestler,Drama|Romance,Darren Aronofsky,Mickey Rourke|Marisa Tomei|Evan Rachel Wood|Mark Margolis|Todd Barry,2008,7.3,1000
32275,Duel in the Sun,Western,King Vidor,Jennifer Jones|Joseph Cotten|Gregory Peck|Lionel Barrymore|Herbert Marshall,1946,6.2,37
13785,Best in Show,Comedy,Christopher Guest,Jay Brazeau|Parker Posey|Michael Hitchcock|Catherine O'Hara|Eugene Levy,2000,6.7,166
1103,Escape from New York,Science Fiction|Action,John Carpenter,Kurt Russell|Lee Van Cleef|Ernest Borgnine|Donald Pleasence|Isaac Hayes,1981,6.9,703
36739,School Daze,Comedy|Drama,Spike Lee,Samuel L. Jackson|Laurence Fishburne|Giancarlo Esposito|Tisha Campbell-Martin|Ossie Davis,1988,6.2,26
14144,Daddy Day Camp,Comedy|Family,Fred Savage,Cuba Gooding Jr.|Tamala Jones|Paul Rae|Lochlyn Munro|Richard Gant,2007,4.4,91
10622,Mr. Nice Guy,Crime|Action|Comedy,Sammo Hung,Jackie Chan|Richard Norton|Miki Lee|Gabrielle Fitzpatrick|Karen McLymont,1997,6.3,128
13370,A Mighty Wind,Comedy|Music,Christopher Guest,Bob Balaban|Christopher Guest|John Michael Higgins|Eugene Levy|Jane Lynch,2003,6.6,74
11191,Mystic Pizza,Comedy|Drama|Romance,Donald Petrie,Annabeth Gish|Julia Roberts|Lili Taylor|Vincent D'Onofrio|William R. Moses,1988,5.9,123
10215,Sliding Doors,Comedy|Drama|Fantasy|Romance,Peter Howitt,Gwyneth Paltrow|John Hannah|John Lynch|Jeanne Tripplehorn|Zara Turner,1998,6.5,354
25066,Tales from the Hood,Crime|Horror|Thriller,Rusty Cundieff,Clarence Williams III|Corbin Bernsen|David Alan Grier|Wings Hauser|Duane Whitaker,1995,5.4,32
1523,The Last King of Scotland,Drama,Kevin Macdonald,Forest Whitaker|James McAvoy|Simon McBurney|Gillian Anderson|Kerry Washington,2006,7.4,558
11361,Halloween 5: The Revenge of Michael Myers,Horror|Thriller,Dominique Othenin-Girard,Donald Pleasence|Danielle Harris|Ellie Cornell|Beau Starr|Don Shanks,1989,5.2,183
92591,Bernie,Comedy|Crime|Drama,Richard Linklater,Jack Black|Shirley MacLaine|Matthew McConaughey|Brady Coleman|Tommy G. Kendrick,2012,6.5,320
57612,Dolphins and Whales: Tribes of the Ocean,Documentary,Jean-Jacques Mantello,Daryl Hannah|Charlotte Rampling,2008,8.0,3
12509,Pollock,Drama|Romance,Ed Harris,Ed Harris|Marcia Gay Harden|Tom Bower|Jennifer Connelly|Bud Cort,2000,6.6,91
15256,200 Cigarettes,Comedy|Drama|Romance,Risa Bramon Garcia,Ben Affleck|Casey Affleck|Dave Chappelle|Kate Hudson|Janeane Garofalo,1999,6.1,44
83686,The Words,Drama|Thriller,Brian Klugman,Bradley Cooper|Zoe Saldana|Jeremy Irons|Dennis Quaid|Olivia Wilde,2012,6.4,379
80304,Casa De Mi Padre,Comedy|Western,Matt Piedmont,Will Ferrell|Gael García Bernal|Génesis Rodríguez|Diego Luna|Efren Ramirez,2012,5.5,103
28053,City Island,Drama|Comedy,Raymond De Felitta,Andy García|Julianna Margulies|Steven Strait|Dominik García-Lorido|Ezra Miller,2009,6.9,113
67913,The Guard,Action|Comedy|Thriller|Crime,John Michael McDonagh,Brendan Gleeson|Don Cheadle|Liam Cunningham|Mark Strong|Katarina Cas,2011,6.8,372
13991,College,Comedy,Deb Hagan,Drake Bell|Andrew Caldwell|Andree Moss|Carolyn Moss|Wendy Talley,2008,4.8,48
1443,The Virgin Suicides,Drama|Romance,Sofia Coppola,James Woods|Kathleen Turner|Kirsten Dunst|Josh Hartnett|Michael Paré,1999,7.1,817
8545,Little Voice,Comedy|Drama,Mark Herman,Brenda Blethyn|Michael Caine|Ewan McGregor|Jane Horrocks|Jim Broadbent,1998,6.6,61
19556,Miss March,Comedy|Romance,Zach Cregger,Zach Cregger|Trevor Moore|Raquel Alessi|Craig Robinson|Molly Stanton,2009,5.4,77
231576,Wish I Was Here,Drama|Comedy,Zach Braff,Zach Braff|Kate Hudson|Joey King|Pierce Gagnon|Donald Faison,2014,6.4,300
16172,Simply Irresistible,Comedy,Mark Tarlov,Sarah Michelle Gellar|Sean Patrick Flanery|Dylan Baker|Patricia Clarkson|Lawrence Gilliard Jr.,1999,5.5,52
13403,Hedwig and the Angry Inch,Comedy|Music,John Cameron Mitchell,John Cameron Mitchell|Miriam Shor|Stephen Trask|Theodore Liscinski|Rob Campbell,2001,7.4,80
15797,Only the Strong,Action,Sheldon Lettich,Mark Dacascos|Geoffrey Lewis|Stacey Travis|Paco Christian Prieto|Todd Susman,1993,6.9,29
347764,Goddess of Love,Mystery|Drama|Thriller|Horror,Jon Knautz,Alexis Kendra|Elizabeth Sandy|Monda Scott|Woody Naismith|Ray Grady,2015,6.2,9
13537,Shattered Glass,Drama|History,Billy Ray,Hayden Christensen|Peter Sarsgaard|Chloë Sevigny|Rosario Dawson|Melanie Lynskey,2003,6.6,111
20794,Novocaine,Comedy|Crime|Thriller,David Atkins,Chelcie Ross|Steve Martin|Laura Dern|Lynne Thigpen|Polly Noonan,2001,6.0,44
31064,The Business of Strangers,Drama|Thriller,Patrick Stettner,Julia Stiles|Stockard Channing|Frederick Weller|Marcus Giamatti|Jack Hallett,2001,5.7,19
576,The Wild Bunch,Adventure|Western,Sam Peckinpah,William Holden|Ernest Borgnine|Robert Ryan|Edmond O'Brien|Warren Oates,1969,7.6,259
13990,The Wackness,Drama,Jonathan Levine,Ben Kingsley|Famke Janssen|Josh Peck|Olivia Thirlby|Mary-Kate Olsen,2008,6.2,94
11583,The First Great Train Robbery,Thriller|Adventure|Drama|Crime,Michael Crichton,Sean Connery|Donald Sutherland|Lesley-Anne Down|Alan Webb|Malcolm Terris,1979,6.6,74
18602,Morvern Callar,Drama,Lynne Ramsay,Samantha Morton|Kathleen McDermott|James Wilson|Dolly Wells|Paul Popplewell,2002,7.2,34
27549,Beastmaster 2: Through the Portal of Time,Action|Adventure|Fantasy|Science Fiction,Sylvio Tabet,Marc Singer|Kari Wuhrer|Sarah Douglas|Wings Hauser|Robert Fieldsteel,1991,4.6,17
59728,The 5th Quarter,Drama,Rick Bieber,Aidan Quinn|Andie MacDowell|Ryan Merriman|Michael Harding|Stacy Earl,2011,4.7,12
10930,The Flower of Evil,Drama,Claude Chabrol,Benoît Magimel|Mélanie Doutey|Suzanne Flon|Bernard Le Coq|Nathalie Baye,2003,5.7,10
32395,The Greatest,Drama,Shana Feste,Pierce Brosnan|Susan Sarandon|Carey Mulligan|Aaron Taylor-Johnson|Johnny Simmons,2009,6.2,34
58882,Snow Flower and the Secret Fan,Drama|History,Wayne Wang,Li Bingbing|Jun Ji-hyun|Hugh Jackman|Vivian Wu|Jiang Wu,2011,5.3,22
7547,Come Early Morning,Drama|Romance,Joey Lauren Adams,Ashley Judd|Laura Prepon|Jeffrey Donovan|Stacy Keach|Scott Wilson,2006,5.9,10
35944,Lucky Break,Action|Comedy,Peter Cattaneo,James Nesbitt|Olivia Williams|Timothy Spall|Christopher Plummer|Bill Nighy,2001,6.5,11
42222,Julia,Drama,Fred Zinnemann,Jane Fonda|Vanessa Redgrave|Jason Robards|Maximilian Schell|Hal Holbrook,1977,6.3,30
13827,"Surfer, Dude",Comedy,S.R. Bindler,Matthew McConaughey|Jeffrey Nordling|Willie Nelson|Woody Harrelson|Zachary Knighton,2008,4.7,25
44260,Lake of Fire,Documentary,Tony Kaye,Noam Chomsky|Bill Baird|Flip Benham,2006,8.0,10
9282,11:14,Crime|Drama|Thriller,Greg Marcks,Henry Thomas|Blake Heron|Barbara Hershey|Hilary Swank|Clark Gregg,2003,6.8,206
38940,Men of War,Action|Thriller,Perry Lang,Dolph Lundgren|Charlotte Lewis|BD Wong|Tim Guinee|Catherine Bell,1994,5.4,29
35689,Don McKay,Crime|Mystery|Thriller,Jake Goldberger,Thomas Haden Church|Elisabeth Shue|Melissa Leo|M. Emmet Walsh|Keith David,2009,5.4,21
97614,Deadfall,Crime|Drama|Thriller,Stefan Ruzowitzky,Eric Bana|Olivia Wilde|Charlie Hunnam|Patrick Kerton|Kris Kristofferson,2012,5.6,224
37206,A Shine of Rainbows,Drama|Family,Vic Sarin,Connie Nielsen|Aidan Quinn|John Bell|Tara Alice Scully|Niamh Shaw,2009,6.3,14
58626,The Hit List,Action|Thriller,William Kaufman,Cuba Gooding Jr.|Cole Hauser|Jonathan LaPaglia|Ginny Weirick|Sean Cook,2011,5.2,73
183894,Emma,Romance|Comedy|Drama,Jim O'Hanlon,Romola Garai|Michael Gambon|Jonny Lee Miller|Louise Dylan|Blake Ritson,2009,7.6,38
837,Videodrome,Horror|Mystery|Science Fiction,David Cronenberg,James Woods|Sonja Smits|Deborah Harry|Peter Dvorsky|Jack Creley,1983,7.1,454
1555,The Spanish Apartment,Drama|Comedy|Romance,Cédric Klapisch,Romain Duris|Audrey Tautou|Kelly Reilly|Cécile de France|Cristina Brondo,2002,7.0,266
244783,Song One,Drama,Kate Barker-Froyland,Anne Hathaway|Johnny Flynn|Mary Steenburgen|Ben Rosenfield|Lola Kirke,2014,5.5,87
16564,Winter in Wartime,Drama|History|War,Martin Koolhoven,Martijn Lakemeier|Melody Klaver|Yorick van Wageningen|Jamie Campbell Bower|Raymond Thiry,2008,6.8,66
168027,Freaky Deaky,Comedy,Charles Matthau,Christian Slater|Michael Jai White|Crispin Glover|Billy Burke|Breanne Racano,2012,4.9,18
3482,The Train,Action|Drama|Thriller|War,John Frankenheimer,Burt Lancaster|Paul Scofield|Jeanne Moreau|Suzanne Flon|Michel Simon,1964,7.2,72
135595,Trade Of Innocents,Drama|Thriller,Christopher Bessette,Dermot Mulroney|Mira Sorvino|John Billingsley|Trieu Tran|Kiều Chinh,2012,5.5,12
8982,The Protector,Action|Crime|Drama|Thriller,Prachya Pinkaew,Tony Jaa|Petchtai Wongkamlao|Bongkoj Khongmalai|Xing Jing|Nathan Jones,2005,6.8,167
89861,Stiff Upper Lips,Comedy,Gary Sinyor,Georgina Cates|Peter Ustinov|Prunella Scales|Samuel West|Sean Pertwee,1998,10.0,1
455,Bend It Like Beckham,Comedy|Drama|Romance,Gurinder Chadha,Parminder Nagra|Keira Knightley|Jonathan Rhys Meyers|Anupam Kher|Shaheen Khan,2002,6.2,578
57022,Sunshine State,Drama,John Sayles,Alan King|Angela Bassett|Timothy Hutton|Mary Steenburgen|Clifton James,2002,6.0,10
14351,Crossover,Action|Adventure|Drama,Preston A. Whitmore II,Anthony Mackie|Marcello Thedford|Allen Payne|Wesley Jonathan|Wayne Brady,2006,4.2,10
147767,Khiladi 786,Action|Comedy,Ashish R. Mohan,Akshay Kumar|Asin Thottumkal|Himesh Reshammiya|Mithun Chakraborty|Raj Babbar,2012,4.7,11
10664,[REC]²,Thriller|Horror,Jaume Balagueró,Manuela Velasco|Ferran Terraza|Claudia Silva|Javier Botet|Pablo Rosso,2009,6.4,489
55567,Standing Ovation,Comedy|Music|Family,Stewart Raffill,Kayla Jackson|Kayla Raparelli|Sal Dupree|Al Sapienza|Alexis Biesiada,2010,3.9,6
9277,The Sting,Comedy|Crime|Drama,George Roy Hill,Paul Newman|Robert Redford|Robert Shaw|Charles Durning|Ray Walston,1973,7.9,622
9443,Chariots of Fire,Drama|History,Hugh Hudson,Ben Cross|Ian Charleson|Cheryl Campbell|Alice Krige|Nigel Havers,1981,6.8,207
16186,Diary of a Mad Black Woman,Comedy|Drama|Romance,Darren Grant,Kimberly Elise|Steve Harris|Tyler Perry|Shemar Moore|Vickie Eng,2005,6.4,71
7863,Shine,Drama,Scott Hicks,Geoffrey Rush|Noah Taylor|Armin Mueller-Stahl|Justin Braine|Sonia Todd,1996,7.3,131
138697,Don Jon,Romance|Comedy|Drama,Joseph Gordon-Levitt,Joseph Gordon-Levitt|Scarlett Johansson|Julianne Moore|Tony Danza|Glenne Headly,2013,5.9,1671
11901,High Plains Drifter,Western,Clint Eastwood,Clint Eastwood|Verna Bloom|Marianna Hill|Mitchell Ryan|Jack Ging,1973,7.4,278
1548,Ghost World,Comedy|Drama,Terry Zwigoff,Thora Birch|Scarlett Johansson|Steve Buscemi|Brad Renfro|Bob Balaban,2001,7.1,426
11889,Iris,Drama|Romance,Richard Eyre,Judi Dench|Jim Broadbent|Kate Winslet|Hugh Bonneville|Penelope Wilton,2001,6.2,47
33155,Galaxina,Comedy|Science Fiction,William Sachs,Dorothy Stratten|Stephen Macht|Avery Schreiber|Lionel Mark Smith|J.D. Hinton,1980,3.3,16
5528,The Chorus,Drama,Christophe Barratier,Gérard Jugnot|François Berléand|Kad Merad|Jean-Paul Bonnaire|Marie Bunel,2004,7.5,526
321,Mambo Italiano,Comedy|Romance,Émile Gaudreault,Luke Kirby|Ginette Reno|Paul Sorvino|Mary Walsh|Peter Miller,2003,5.6,28
4997,Wonderland,Crime|Drama|Mystery|Thriller,James Cox,Val Kilmer|Dylan McDermott|Kate Bosworth|Josh Lucas|Lisa Kudrow,2003,6.2,73
925,Do the Right Thing,Drama,Spike Lee,Danny Aiello|Ossie Davis|Ruby Dee|Richard Edson|Giancarlo Esposito,1989,7.6,292
27451,Harvard Man,Drama,James Toback,Sarah Michelle Gellar|Adrian Grenier|Joey Lauren Adams|Eric Stoltz|Rebecca Gayheart,2001,4.8,15
73532,Le Havre,Drama|Comedy,Aki Kaurismäki,André Wilms|Kati Outinen|Blondin Miguel|Elina Salo|Evelyne Didi,2011,6.8,97
979,Irreversible,Drama|Thriller|Crime|Mystery,Gaspar Noé,Monica Bellucci|Vincent Cassel|Albert Dupontel|Jo Prestia|Philippe Nahon,2002,7.1,538
193722,R100,Comedy|Drama,Hitoshi Matsumoto,Nao Omori|Mao Daichi|Shinobu Terajima|Hairi Katagiri|Eriko Satô,2013,5.4,31
7913,Rang De Basanti,Drama,Rakeysh Omprakash Mehra,Aamir Khan|Soha Ali Khan|Alice Patten|Sharman Joshi|Kunal Kapoor,2006,7.2,97
253253,Animals,Drama,Collin Schiffli,David Dastmalchian|Kim Shaw|John Heard|John Hoogenakker|Shon McGregory,2014,6.2,9
51995,Salvation Boulevard,Comedy|Thriller|Action|Drama,George Ratliff,Jennifer Connelly|Marisa Tomei|Pierce Brosnan|Ed Harris|Greg Kinnear,2011,5.6,28
13173,The Ten,Comedy,David Wain,Paul Rudd|Adam Brody|Jon Hamm|Winona Ryder|Ken Marino,2007,4.9,57
22908,A Room for Romeo Brass,Drama|Comedy|Foreign,Shane Meadows,Paddy Considine|Andrew Shim|Frank Harper|Vicky McClure|Johann Myers,1999,7.3,18
70670,Headhunters,Thriller|Crime,Morten Tyldum,Aksel Hennie|Nikolaj Coster-Waldau|Synnøve Macody Lund|Julie R. Ølgaard|Eivind Sander,2011,7.1,399
84204,Grabbers,Science Fiction|Comedy|Thriller|Horror,Jon Wright,Richard Coyle|Ruth Bradley|Russell Tovey|Bronagh Gallagher|David Pearse,2012,6.0,140
25248,Saint Ralph,Comedy|Drama,Michael McGowan,Adam Butcher|Campbell Scott|Michael Kanev|Gordon Pinsent|Tamara Hope,2004,7.3,24
230266,Miss Julie,Drama,Liv Ullmann,Jessica Chastain|Colin Farrell|Samantha Morton|Nora McMenamy,2014,5.9,45
16633,Somewhere in Time,Science Fiction|Drama|Fantasy|Romance,Jeannot Szwarc,Christopher Reeve|Jane Seymour|Christopher Plummer|Teresa Wright|Bill Erwin,1980,7.2,102
63006,Dum Maaro Dum,Drama|Action|Crime|Foreign,Rohan Sippy,Abhishek Bachchan|Bipasha Basu|Deepika Padukone|Rana Daggubati|Prateik Babbar,2011,5.4,7
91586,Insidious: Chapter 2,Horror|Thriller,James Wan,Patrick Wilson|Rose Byrne|Ty Simpkins|Lin Shaye|Barbara Hershey,2013,6.5,1211
215,Saw II,Horror,Darren Lynn Bousman,Tobin Bell|Shawnee Smith|Donnie Wahlberg|Franky G|Glenn Plummer,2005,6.3,1251
333371,10 Cloverfield Lane,Thriller|Science Fiction|Drama,Dan Trachtenberg,Mary Elizabeth Winstead|John Goodman|John Gallagher Jr.|Bradley Cooper|Douglas M. Griffin,2016,6.8,2468
9012,Jackass: The Movie,Documentary|Comedy,Jeff Tremaine,Johnny Knoxville|Bam Margera|Steve-O|Chris Pontius|Dave England,2002,6.1,345
345911,Lights Out,Horror|Thriller,David F. Sandberg,Teresa Palmer|Maria Bello|Gabriel Bateman|Alexander DiPersia|Alicia Vela-Bailey,2016,6.3,1129
72571,Paranormal Activity 3,Horror,Henry Joost,Katie Featherston|Sprague Grayden|Lauren Bittner|Christopher Nicholas Smith|Chloe Csengery,2011,5.9,669
242512,Ouija,Horror,Stiles White,Olivia Cooke|Ana Coto|Daren Kagasoff|Bianca A. Santos|Douglas Smith,2014,4.9,983
10072,A Nightmare on Elm Street 3: Dream Warriors,Horror|Thriller,Chuck Russell,Robert Englund|Patricia Arquette|Heather Langenkamp|John Saxon|Craig Wasson,1987,6.5,354
211954,Instructions Not Included,Comedy|Drama,Eugenio Derbez,Loreto Peralta|Eugenio Derbez|Jessica Lindsey|Daniel Raymont|Hugo Stiglitz,2013,7.5,205
82990,Paranormal Activity 4,Horror,Henry Joost,Katie Featherston|Kathryn Newton|Matt Shively|Aiden Lovekamp|Brady Allen,2012,5.2,563
29912,The Robe,Drama,Henry Koster,Richard Burton|Jean Simmons|Victor Mature|Jay Robinson|Richard Boone,1953,6.4,42
11843,The Return of the Pink Panther,Comedy,Blake Edwards,Peter Sellers|Christopher Plummer|Herbert Lom|Catherine Schell|Peter Arne,1975,6.7,137
11284,Freddy's Dead: The Final Nightmare,Horror|Thriller|Comedy,Rachel Talalay,Robert Englund|Lisa Zane|Shon Greenblatt|Lezlie Deane|Ricky Dean Logan,1991,5.1,272
504,Monster,Crime|Drama,Patty Jenkins,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Annie Corley,2003,7.0,485
173,"20,000 Leagues Under the Sea",Adventure|Drama|Science Fiction,Richard Fleischer,Kirk Douglas|James Mason|Paul Lukas|Peter Lorre|Robert J. Wilke,1954,6.8,157
227348,Paranormal Activity: The Marked Ones,Horror|Thriller,Christopher B. Landon,Andrew Jacobs|Richard Cabral|Carlos Pratts|Eddie J. Fernandez|Jorge Diaz,2014,5.2,449
1955,The Elephant Man,Drama|History,David Lynch,Anthony Hopkins|John Hurt|Anne Bancroft|John Gielgud|Wendy Hiller,1980,7.9,719
152532,Dallas Buyers Club,Drama|History,Jean-Marc Vallée,Matthew McConaughey|Jennifer Garner|Jared Leto|Denis O'Hare|Steve Zahn,2013,7.9,2886
243940,The Lazarus Effect,Thriller|Horror,David Gelb,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,2015,5.1,505
77,Memento,Mystery|Thriller,Christopher Nolan,Guy Pearce|Carrie-Anne Moss|Joe Pantoliano|Mark Boone Junior|Stephen Tobolowsky,2000,8.1,4028
157547,Oculus,Horror,Mike Flanagan,Karen Gillan|Brenton Thwaites|Katee Sackhoff|James Lafferty|Rory Cochrane,2013,6.3,1050
2295,Clerks II,Comedy,Kevin Smith,Brian O'Halloran|Jeff Anderson|Jason Mewes|Kevin Smith|Rosario Dawson,2006,6.9,398
71,Billy Elliot,Drama|Comedy|Music,Stephen Daldry,Jamie Bell|Julie Walters|Jean Heywood|Jamie Draven|Gary Lewis,2000,7.4,750
147773,The Way Way Back,Comedy|Drama,Nat Faxon,Liam James|Steve Carell|Toni Collette|AnnaSophia Robb|Sam Rockwell,2013,7.1,688
16096,House Party 2,Comedy,Doug McHenry,Martin Lawrence|Christopher Martin|Christopher Reid|Paul Anthony|Tisha Campbell-Martin,1991,4.7,21
24266,The Man from Snowy River,Family|Drama|Action|Western|Romance,George T. Miller,Tom Burlinson|Terence Donovan|Kirk Douglas|Tommy Dysart|Bruce Kerr,1982,6.8,37
16508,Doug's 1st Movie,Animation|Family|Comedy,Maurice Joyce,Thomas McHugh|Fred Newman|Chris Phillips|Constance Shulman,1999,5.4,22
2895,The Apostle,Drama,Robert Duvall,Robert Duvall|Billy Bob Thornton|June Carter Cash|Farrah Fawcett|Miranda Richardson,1997,6.1,38
15660,Mommie Dearest,Drama,Frank Perry,Faye Dunaway|Diana Scarwid|Steve Forrest|Howard Da Silva|Mara Hobel,1981,6.5,54
59968,Our Idiot Brother,Comedy|Drama,Jesse Peretz,Paul Rudd|Elizabeth Banks|Zooey Deschanel|Emily Mortimer|Adam Scott,2011,5.9,365
323677,Race,Action|Drama,Stephen Hopkins,Stephan James|Jason Sudeikis|Carice van Houten|Jeremy Irons|Amanda Crew,2016,7.1,478
19848,The Players Club,Drama,Ice Cube,LisaRaye McCoy|Dick Anthony Williams|Judyann Elder|Chrystale Wilson|Adele Givens,1998,6.4,14
256274,"As Above, So Below",Horror|Thriller,John Erick Dowdle,Perdita Weeks|Ben Feldman|Edwin Hodge|François Civil|Marion Lambert,2014,6.1,766
235271,Addicted,Drama|Thriller,Bille Woodruff,Boris Kodjoe|Brandon Gonzales|Cameron Mills|Emayatzy Corinealdi|Garrett Hines,2014,5.4,63
